Battery_ID,Cycle_Index,Discharge_Capacity_Ah,SOH_Pct,Max_Discharge_Voltage_V,Min_Discharge_Voltage_V,Mean_Discharge_Voltage_V,Mean_Discharge_Current_A,Max_Discharge_Temp_C,Mean_Discharge_Temp_C,Discharge_Duration_s,Time_to_3_5V_s,Time_to_3_2V_s,CC_Charge_Time_s,CV_Charge_Time_s,Total_Charge_Time_s,Max_Charge_Temp_C,Electrolyte_Resistance_Re,Charge_Transfer_Resistance_Rct,RUL
B0005,11,1.8246195526864504,91.23097763432251,4.188916055911241,2.4724483018527317,3.549292319740949,-1.863380178294828,38.54143406601644,32.15709350345252,3530.25,2154.453,3153.016,3151.531,6967.844,10119.375,29.71100043300344,0.05003573195803179,0.07479234613687553,114
B0005,12,1.8142019357673917,90.71009678836958,4.189876247266316,2.64956413267546,3.559759220648976,-1.872968810287894,38.52197451768004,32.36407129853099,3491.016,2154.657,3153.438,3154.485,6858.75,10013.235,29.79634895864274,0.05003573195803179,0.07479234613687553,113
B0005,13,1.8137521577549054,90.68760788774527,4.189286794768804,2.5724981777366227,3.558081969139198,-1.8826095043160833,38.582485834057856,32.3181954403762,3470.281,2154.719,3133.359,2871.032,6715.843,9586.875,30.37677905152779,0.05003573195803179,0.07479234613687553,112
B0005,14,1.8134404914735822,90.67202457367911,4.188837765892728,2.5249886697730286,3.555692244172496,-1.882536787636365,38.520294134873915,32.15709029211502,3470.0,2135.422,3133.141,3128.672,6823.687,9952.359,30.05302011094364,0.05003573195803179,0.07479234613687553,111
B0005,15,1.8025980036306504,90.12990018153252,4.189110301768517,2.694621861688723,3.562746818017503,-1.8817935155260215,38.21358592965045,32.04407000314609,3450.297,2135.359,3133.516,3136.8899999999994,7621.141000000003,10758.031000000003,30.168468843680714,0.05003573195803179,0.07479234613687553,110
B0005,16,1.80210690024615,90.10534501230751,4.18921207304098,2.64010141737067,3.5614521756489204,-1.8921861285036712,38.1983618706913,31.931593674911532,3429.407,2134.563,3132.141,3139.407,6782.343,9921.75,30.06078601207466,0.05003573195803179,0.07479234613687553,109
B0005,17,1.802579500826209,90.12897504131045,4.188899969428112,2.5739035098380962,3.5603420474985823,-1.9027629207037406,38.31926916027133,31.941655359029298,3409.484,2117.031,3113.188,3104.781,6895.469,10000.25,29.84105303532721,0.05003573195803179,0.07479234613687553,108
B0005,18,1.8030683142834096,90.15341571417048,4.188779799856791,2.4942396831720126,3.5591189041401865,-1.9133470605822436,38.4787542519308,31.965008645476725,3390.422,2116.844,3113.937,3106.937,6829.094000000001,9936.031,29.90236309006016,0.05003573195803179,0.07479234613687553,107
B0005,19,1.8027776247196041,90.13888123598021,4.189272591516219,2.4556793246645583,3.557886771846508,-1.9131602105481538,38.54659017774874,31.966241678512723,3390.281,2116.219,3113.453,3108.485,6881.046999999999,9989.532,30.108307461804788,0.05003573195803179,0.07479234613687553,106
B0005,20,1.8470259949329193,92.35129974664596,4.187614060563439,2.632142800798914,3.5520375235511907,-1.8553455745575975,38.44749852224995,32.37143341978575,3591.734,2192.437,3192.531,3105.563,7053.218999999999,10158.782,30.32132377942574,0.05003573195803179,0.07479234613687553,105
B0005,21,1.847417311283644,92.3708655641822,4.1876287811083985,2.5027764692056795,3.5525668436897124,-1.8746995273150975,38.992275791716615,32.70024990461686,3552.297,2211.641,3193.531,3077.312,7212.0,10289.312,29.01875034428269,0.05003573195803179,0.07479234613687553,104
B0005,22,1.8361774213478947,91.80887106739473,4.187447226312926,2.617507742871704,3.556794038327039,-1.873827212788385,38.51424197364312,32.32266411829938,3531.578,2193.657,3173.922,3242.047,7041.030999999994,10283.077999999994,29.356471957843606,0.05003573195803179,0.07479234613687553,103
B0005,23,1.8257807475776242,91.2890373788812,4.187344026387161,2.694074478000972,3.5614100044534203,-1.883193546754683,38.165816144899125,31.98795810666763,3492.907,2173.625,3174.547,3246.828,7034.562,10281.39,29.32754285404437,0.05003573195803179,0.07479234613687553,102
B0005,24,1.8251136435078368,91.25568217539184,4.187438187636325,2.6237674644021887,3.5566107947817986,-1.873239184822504,38.16526203587147,31.894456524691385,3511.594,2154.359,3173.219,3204.812,6876.985000000001,10081.797,28.938506516868497,0.05003573195803179,0.07479234613687553,101
B0005,25,1.8255815042203762,91.2790752110188,4.18774138117799,2.5010798299873738,3.5586742170266272,-1.9139593751505897,38.27549578575718,31.78039681801023,3431.9370000000054,2154.9689999999973,3154.7339999999967,3178.86,7618.467999999999,10797.328,28.754789972770777,0.05003573195803179,0.07479234613687553,100
B0005,26,1.8140311275083907,90.70155637541953,4.188261122540052,2.6849988185249796,3.564103182686905,-1.9030532722310995,37.982160799183106,31.688747146342205,3431.125,2134.938,3153.36,3170.328,6928.890000000001,10099.218,28.688602374299098,0.05003573195803179,0.07479234613687553,99
B0005,27,1.8147691941158939,90.7384597057947,4.187338767288234,2.547109116468133,3.559588063594272,-1.9134590742247914,38.11100191887773,31.596747992569153,3412.406,2136.39,3135.031,3172.203,6906.516,10078.719,28.633407089003214,0.05003573195803179,0.07479234613687553,98
B0005,28,1.813969388710352,90.69846943551761,4.187560306288175,2.471314764334132,3.556833231052199,-1.913620909902553,38.18831137948753,31.565586498787077,3410.688,2115.953,3133.5,3137.719,7479.656,10617.375,28.589954117359028,0.05003573195803179,0.07479234613687553,97
B0005,29,1.802765665167823,90.13828325839116,4.18805176248713,2.6613903306108773,3.5624410850948944,-1.9025819745719061,37.998541119085836,31.59124667045208,3410.718,2116.109,3132.968,3138.11,7426.046999999999,10564.157,28.50176643400805,0.05003573195803179,0.07479234613687553,96
B0005,30,1.804077040117352,90.2038520058676,4.187667484260542,2.541762355407921,3.5591407106855666,-1.9130621638638965,38.194201649765226,31.603485399391182,3392.719,2099.141,3115.953,3138.922,7005.062,10143.984,28.530897709955585,0.05003573195803179,0.07479234613687553,95
B0005,31,1.8518025516704486,92.59012758352243,4.2010701773378685,2.628919415830567,3.5573161327793144,-1.920618117118412,38.45796400011448,31.91556385491565,3470.672,2136.625,3195.437,3105.203,7685.2499999999945,10790.452999999994,28.577658552419905,0.05003573195803179,0.07479234613687553,94
B0005,32,1.8307038456739428,91.53519228369714,4.1996223345495824,2.6312552691827045,3.561870782772737,-1.9298830859597569,38.49126351534004,32.081128118597164,3414.109,2146.0,3158.031,3117.641,7325.25,10442.891,28.9596644463361,0.05003573195803179,0.07479234613687553,93
B0005,33,1.8199041089501267,90.99520544750634,4.199853323702163,2.654880745360911,3.5617586337260088,-1.9293005284805407,38.31473393357882,31.849792632896243,3395.219,2118.078,3139.078,0.0,1674.484,1674.484,24.01713143780734,0.05003573195803179,0.07479234613687553,92
B0005,34,1.8093079637028517,90.46539818514259,4.199103467081427,2.6749688422803803,3.5597307651083123,-1.923330987770314,37.861934640176806,31.465690433362017,3386.0,2089.485,3120.203,3159.312,6954.344000000001,10113.656,28.988708015070493,0.05003573195803179,0.07479234613687553,91
B0005,35,1.80460990458052,90.23049522902599,4.199998536865001,2.6159705726789904,3.5575937553540915,-1.9284469980320087,37.90665575786083,31.40934895665031,3368.187,2071.656,3111.719,3126.687,7011.2029999999995,10137.89,29.096040691287843,0.05003573195803179,0.07479234613687553,90
B0005,36,1.7993770651972192,89.96885325986096,4.19967522099872,2.658447162110498,3.5597237883937995,-1.9231439161693824,38.34003238560517,31.902247475518077,3368.266,2081.188,3101.969,3087.422,7564.234999999999,10651.657,28.801172039065204,0.05003573195803179,0.07479234613687553,89
B0005,37,1.7884432335370462,89.42216167685231,4.1991847248803165,2.6979426084271156,3.559061771422033,-1.9170149640438081,38.0745950590744,31.649024294808623,3358.719,2052.11,3082.797,3055.578,6976.907000000001,10032.485,28.45707570576707,0.05003573195803179,0.07479234613687553,88
B0005,38,1.7829230484252723,89.14615242126361,4.200012480335,2.6617272246516333,3.557015527748059,-1.922048805055383,38.07252758016199,31.48874626238971,3339.5,2033.61,3073.078,3040.64,7533.657000000001,10574.297,28.65264667440442,0.05003573195803179,0.07479234613687553,87
B0005,39,1.7730337158018288,88.65168579009143,4.1992373656547874,2.699288287625812,3.5562481933590964,-1.9162302821549877,37.80133585100446,31.329995610092634,3331.265,2015.046,3055.14,3028.875,7432.860000000001,10461.735,28.898824039759212,0.05003573195803179,0.07479234613687553,86
B0005,40,1.773037755078937,88.65188775394685,4.1993957811187075,2.6127932408838532,3.5532756526091784,-1.9220800182578983,38.39873985476869,31.569551201845574,3321.188,2005.734,3045.453,2992.468,7000.5940000000055,9993.062000000005,28.633513419804633,0.05003573195803179,0.07479234613687553,85
B0005,41,1.7678721106662054,88.39360553331026,4.1995786980260705,2.6637064901468075,3.556266431640255,-1.9162417890311958,38.74929237918251,32.111426258867944,3321.844,2014.891,3045.454,2972.672,7629.609,10602.281,28.473512860821305,0.05003573195803179,0.07479234613687553,84
B0005,42,1.7623150704093087,88.11575352046543,4.199546957512695,2.6668454289754746,3.5563095420140822,-1.9158809823517762,38.87275464755104,32.271676011112376,3311.828,2005.625,3035.625,2940.266,7727.7029999999995,10667.969,28.25409621799234,0.05003573195803179,0.07479234613687553,83
B0005,43,1.7676172924938447,88.38086462469224,4.194091469340824,2.684431051981017,3.558950851054106,-1.9114406265753041,38.503541429116005,31.842291659678658,3327.391,1982.437,3051.484,2944.781,7560.000000000001,10504.781,28.7817612001126,0.05003573195803179,0.07479234613687553,82
B0005,44,1.762668359743147,88.13341798715734,4.200715235801255,2.645224362345869,3.5534418211598053,-1.9158166997544155,38.27009094548294,31.759815453754253,3312.078,1987.156,3027.015,2935.953,7310.828000000001,10246.781,29.239711164174615,0.05003573195803179,0.07479234613687553,81
B0005,45,1.7517304870664143,87.58652435332071,4.1990980807180325,2.6603527244917,3.5510121537420285,-1.9151304155635374,38.11684755251712,31.41911167391793,3293.172,1949.015,3007.64,2917.359,7248.859999999997,10166.218999999997,29.20215112477588,0.05003573195803179,0.07479234613687553,80
B0005,46,1.7418496047960008,87.09248023980004,4.199398534411534,2.6926849789916263,3.551317608213948,-1.9148485784393638,38.04152715355532,31.331626572312267,3275.328,1930.312,2989.234,2939.75,7865.1720000000005,10804.922,28.994866075880225,0.05003573195803179,0.07479234613687553,79
B0005,47,1.7360913511847138,86.8045675592357,4.199122915612965,2.670544734728978,3.549003180550162,-1.9144128654409127,38.17980302242767,31.35934131425137,3265.016,1920.859,2978.969,2908.61,7850.375,10758.985,28.689379753778315,0.05003573195803179,0.07479234613687553,78
B0005,48,1.7936240148573608,89.68120074286804,4.190409478081396,2.605158060541757,3.5597648340955175,-1.9388813849818083,40.71218198711114,34.31088483888259,3328.937,2080.656,3082.844,2874.812,7442.7029999999995,10317.515,28.49879598287713,0.05003573195803179,0.07479234613687553,77
B0005,49,1.7831890223273275,89.15945111636637,4.199933846791869,2.672012007453096,3.5623454342368555,-1.927509725704535,39.885261233152924,33.43585640373788,3329.266,2070.985,3073.5,2846.594,7959.14,10805.734,28.4799079867521,0.05003573195803179,0.07479234613687553,76
B0005,50,1.7673642076278957,88.36821038139479,4.199365021329158,2.674271233724938,3.558336657621618,-1.9267185977839403,39.18287352945846,32.66698125020078,3301.579,2015.079,3045.375,2867.203,7079.188,9946.391,29.03785527005412,0.05003573195803179,0.07479234613687553,75
B0005,51,1.7570177850353066,87.85088925176532,4.19902365945384,2.6309416727017187,3.554013138622869,-1.9261308349663746,38.951564804030774,32.28423408691397,3283.563,1977.61,3017.469,3098.391,6965.156000000001,10063.547,31.187717740405038,0.05003573195803179,0.07479234613687553,74
B0005,52,1.7468706179837907,87.34353089918953,4.199432142144215,2.6629725743154204,3.552376095886298,-1.9202346781375206,38.607510759873634,32.00739178780946,3275.125,1950.063,2999.266,3021.36,7354.812,10376.172,30.582056460987562,0.05003573195803179,0.07479234613687553,73
B0005,53,1.7417172507457144,87.08586253728572,4.199640922827531,2.612942119873717,3.549618661283733,-1.9201011498853633,38.920359903369054,32.06387071886056,3265.656,1939.75,2979.891,2962.327999999994,6794.531000000003,9756.858999999997,29.82743733628493,0.05003573195803179,0.07479234613687553,72
B0005,54,1.7364225056478186,86.82112528239094,4.199305653118061,2.6157198442661476,3.54938103086703,-1.9144278105456467,39.23273115358871,32.43754560319043,3266.093,1930.234,2970.125,2924.437,7686.469000000001,10610.906,29.510756491862573,0.05003573195803179,0.07479234613687553,71
B0005,55,1.7263217239235826,86.31608619617913,4.198949734540481,2.6287695472774453,3.5472118680418956,-1.908340706503589,38.964927068400804,32.16809876635083,3257.594,1902.704,2951.875,2886.281,7091.797,9978.078,29.242612704276365,0.05003573195803179,0.07479234613687553,70
B0005,56,1.7158065389330133,85.79032694665067,4.19834220599025,2.6655106679421823,3.5467052098640246,-1.902207182631691,38.83927283461771,32.05752645824972,3248.593,1883.609,2933.015,2870.5,7376.484,10246.984,29.462118812271356,0.05003573195803179,0.07479234613687553,69
B0005,57,1.710533351135192,85.52666755675959,4.198995776266302,2.650495153350403,3.544629653883431,-1.9020484449938713,38.82796377704433,31.975920928072714,3238.766,1864.485,2923.125,2849.297,7587.75,10437.047,29.50834432489215,0.05003573195803179,0.07479234613687553,68
B0005,58,1.706014499648521,85.30072498242605,4.19916986492694,2.643236235233877,3.5436291614253204,-1.8964907679062355,39.14007944734004,32.21689335291319,3240.14,1865.343,2914.625,2814.547000000006,7991.280999999988,10805.827999999994,29.374561267657022,0.05003573195803179,0.07479234613687553,67
B0005,59,1.7003110272642588,85.01555136321294,4.199246833083063,2.656450207001938,3.5444946147995258,-1.895971437908019,39.349611598028886,32.55632993697177,3230.109,1855.296,2904.781,2785.828,8019.5470000000005,10805.375,29.242377848768914,0.05003573195803179,0.07479234613687553,66
B0005,60,1.6945798601797895,84.72899300898948,4.1992551886401595,2.626177688152069,3.5409201846556857,-1.8899648799839277,39.29444535878087,32.40048085325998,3229.7810000000027,1836.703,2885.234,2761.39,7924.578000000001,10685.968,29.194410076554547,0.05003573195803179,0.07479234613687553,65
B0005,61,1.6849029086609286,84.24514543304643,4.199610827671791,2.6582230344240045,3.541195668799061,-1.8893703824420507,39.10487658009542,32.29371860868794,3212.469,1818.5,2867.531,2753.453,7835.187,10588.64,29.65122582795794,0.05003573195803179,0.07479234613687553,64
B0005,62,1.6744741591159717,83.72370795579859,4.1994453812630566,2.695100237338448,3.540671044783382,-1.8776883243431417,39.0462609369598,32.136071448067796,3213.219,1789.797,2848.516,2732.781,8003.312999999999,10736.094,29.592983253559662,0.05003573195803179,0.07479234613687553,63
B0005,63,1.6745692479879102,83.72846239939551,4.198991968341307,2.639091813583503,3.5376048790268775,-1.8831065986697755,39.398032192832,32.38268549723498,3203.578,1789.985,2848.828,2710.578,7080.281000000001,9790.859,29.51162108922301,0.05003573195803179,0.07479234613687553,62
B0005,64,1.663716375981405,83.18581879907026,4.197785116892181,2.6857210282450983,3.538422485261741,-1.876359921441716,39.10678394120843,32.30899951427637,3195.125,1771.281,2830.094,2682.39,7591.969000000001,10274.359,29.367459158203413,0.05003573195803179,0.07479234613687553,61
B0005,65,1.659013868748246,82.9506934374123,4.201331130571617,2.69017866510873,3.53928626988912,-1.8709550260104437,39.44448954135193,32.56636929496716,3195.3129999999946,1771.844,2821.077999999994,2644.235,8066.8279999999995,10711.063,29.23737726861414,0.05003573195803179,0.07479234613687553,60
B0005,66,1.6538540573335014,82.69270286667508,4.199339974904826,2.639895313359579,3.533690170241391,-1.8705599868289542,39.509602016775695,32.46542951751835,3186.297,1743.922,2802.344,2649.531,8156.4839999999995,10806.015,29.660660346177963,0.05003573195803179,0.07479234613687553,59
B0005,67,1.642653782130131,82.13268910650655,4.198916244859707,2.68991452927918,3.534367734544495,-1.8640049795794804,39.334865362245324,32.347056454418095,3176.438,1724.219,2782.75,2632.781,7848.2660000000005,10481.047,29.685994740308107,0.05003573195803179,0.07479234613687553,58
B0005,68,1.6378578430223698,81.89289215111849,4.198537488587242,2.65935818848874,3.5312941932103548,-1.8636932149873204,39.43723270017243,32.371538940646154,3167.593,1705.937,2773.578,2591.766,7561.594000000001,10153.36,29.59730563243775,0.05003573195803179,0.07479234613687553,57
B0005,69,1.6327350407099108,81.63675203549555,4.198943932259475,2.6657030585650423,3.5309134771684274,-1.857820396301907,39.51375235624076,32.45549347979197,3167.719,1696.375,2754.594,2574.234,8088.234,10662.468,29.46753663391266,0.05003573195803179,0.07479234613687553,56
B0005,70,1.6277528915533617,81.38764457766808,4.199579806494986,2.642986759012803,3.5287226893409893,-1.8572160981955346,39.60170302810528,32.50017194695606,3159.077999999994,1687.047000000006,2745.8129999999946,2541.594,7953.031,10494.625,29.380338854228082,0.05003573195803179,0.07479234613687553,55
B0005,71,1.622125485521159,81.10627427605796,4.198782234828033,2.6311169118893036,3.52625493581969,-1.8568340008006827,39.687463597582074,32.50100298369444,3148.829,1667.829,2726.469,2526.031,7941.719,10467.75,29.43349608540407,0.05003573195803179,0.07479234613687553,54
B0005,72,1.6113256603765849,80.56628301882924,4.19910517813207,2.696157404617167,3.528684324337005,-1.8448886500218815,39.53535075538898,32.4728927422438,3149.094,1658.61,2716.594,2507.0,7397.406000000001,9904.406,29.478594943854127,0.05003573195803179,0.07479234613687553,53
B0005,73,1.6065631397488385,80.32815698744193,4.198510853141954,2.6667596238241567,3.525556939424901,-1.8444180038305806,39.6502371632164,32.50480154634882,3140.547,1640.063,2698.406,2487.25,8318.406,10805.656,29.485508821517058,0.05003573195803179,0.07479234613687553,52
B0005,74,1.6015142233917594,80.07571116958798,4.198732430468704,2.6403185448373043,3.5226805646793737,-1.8438790389835118,39.69929058154853,32.51218336210202,3131.625,1621.64,2689.469,2469.125,8308.203,10777.328,29.46840138001844,0.05003573195803179,0.07479234613687553,51
B0005,75,1.590369231400328,79.5184615700164,4.198799630396931,2.69892986372897,3.524673458789008,-1.83711254029409,39.56076309770468,32.45692821941515,3121.907,1602.485,2670.266,2436.016,8309.844000000001,10745.86,29.445806473811558,0.05003573195803179,0.07479234613687553,50
B0005,76,1.5857889968242211,79.28944984121105,4.198753541225669,2.6682466504352993,3.5213155754526824,-1.8315957075983758,39.63708096307912,32.447059186431154,3122.125,1593.109,2660.953,2420.594,8386.187000000002,10806.781,29.461354450795127,0.05003573195803179,0.07479234613687553,49
B0005,77,1.5849430707374117,79.24715353687058,4.200309982421394,2.6479207279724903,3.51803386486462,-1.8311195242792309,39.43977047692484,32.32889654966259,3121.672,1574.141,2650.782,2399.594,8406.999999999996,10806.593999999997,29.419371934150707,0.05003573195803179,0.07479234613687553,48
B0005,78,1.5955263892495937,79.77631946247968,4.201124089732316,2.6741633856529066,3.5236841955396794,-1.8432799764914718,39.839022256254516,32.84488475360107,3120.86,1612.063,2680.078,2367.532,8062.015,10429.547,29.36719581714494,0.05003573195803179,0.07479234613687553,47
B0005,79,1.5747301747801037,78.73650873900519,4.198150316653697,2.6892528956736257,3.519146638240668,-1.829798505957538,39.41794949618613,32.31731555011648,3103.828,1555.891,2642.625,2347.047,8460.046999999999,10807.094,29.297103402943527,0.05003573195803179,0.07479234613687553,46
B0005,80,1.5649019950937946,78.24509975468973,4.198524048997099,2.688809122993162,3.516233648608237,-1.8236746835609148,39.262781682151214,32.06376130177751,3095.094,1528.063,2615.188,2329.312,8389.704,10719.016,29.548289844330217,0.05003573195803179,0.07479234613687553,45
B0005,81,1.5597659473370362,77.98829736685181,4.198840869468569,2.6743555987897745,3.514773138461639,-1.8176720770210877,39.47237839941986,32.21997626855924,3095.781,1527.891,2605.297,2365.359,8441.078000000005,10806.437000000005,29.561095605794584,0.05003573195803179,0.07479234613687553,44
B0005,82,1.5594815668184234,77.97407834092117,4.198119631667182,2.6430294964336345,3.5132992979150073,-1.8179238657973993,40.037541469513684,32.7120225448885,3094.328,1527.734,2595.516,2304.312,8500.953,10805.265,29.019647107560132,0.05003573195803179,0.07479234613687553,43
B0005,83,1.55468935359061,77.7344676795305,4.198320288264955,2.6584858447131823,3.514484830704665,-1.817160673909645,40.142730162011574,32.945022147355694,3086.531,1518.906,2596.313,2270.75,7937.312,10208.062,28.88550118608269,0.05003573195803179,0.07479234613687553,42
B0005,84,1.5488741079890418,77.44370539945209,4.1980467610750285,2.629782173759164,3.5109677353595243,-1.8110297241968543,40.1165626728546,32.857549597381336,3085.625,1499.641,2576.609,2259.844,8547.375,10807.219,29.195907400785313,0.05003573195803179,0.07479234613687553,41
B0005,85,1.538236598942558,76.9118299471279,4.199047008209673,2.6622967647315545,3.5109358749578012,-1.8094435644526072,39.87503330866132,32.629663328789654,3067.203,1480.718,2557.671,2268.281,8537.625,10805.906,29.781642735382384,0.05003573195803179,0.07479234613687553,40
B0005,86,1.527914258251028,76.39571291255139,4.197669918520713,2.682380966742509,3.509393098217416,-1.8026537331443495,39.61961987024145,32.379859014262976,3058.157,1462.297,2539.735,2250.625,8405.312000000005,10655.937000000005,29.71020972616952,0.05003573195803179,0.07479234613687553,39
B0005,87,1.5285252629756445,76.42626314878223,4.197600624105256,2.6401894768922713,3.5066782411556563,-1.8031542757366414,40.067324667444815,32.68215852457039,3058.812,1453.203,2530.515,2228.984,7888.188,10117.172,29.58766933151088,0.05003573195803179,0.07479234613687553,38
B0005,88,1.522647325284378,76.1323662642189,4.197985718630326,2.693769409137257,3.5109885623008092,-1.7965666438696486,40.24716716520102,32.99387423636739,3058.578,1462.187,2530.203,2189.235,8616.625,10805.86,29.26425769721006,0.05003573195803179,0.07479234613687553,37
B0005,89,1.5174859938489869,75.87429969244934,4.198164128530042,2.695787450704935,3.510305462695178,-1.7959771394311956,40.30253125568348,33.04539707211165,3049.328,1443.078,2521.0,2162.875,8643.453,10806.328,29.166832065867634,0.05003573195803179,0.07479234613687553,36
B0005,90,1.605818899130659,80.29094495653295,4.222920057935785,2.6920548172137724,3.5222215314850214,-1.822916991757235,40.09418103142496,32.856295641052824,3177.219,1574.672,2680.563,2172.828,8572.0,10744.828,29.64168246762455,0.05003573195803179,0.07479234613687553,35
B0005,91,1.5638491446744425,78.19245723372212,4.200423045909808,2.629071246219689,3.5163492154331264,-1.8294275689587538,40.52238496316615,33.33950238056361,3082.937,1555.859,2614.5,2157.781,8647.016000000007,10804.797000000006,29.84083319742673,0.05003573195803179,0.07479234613687553,34
B0005,92,1.5480915247767786,77.40457623883893,4.198372063670128,2.631343871050918,3.5134397623234963,-1.816317296828028,40.56886357314186,33.35156485472646,3074.266,1518.375,2586.391,2236.016,8566.562,10802.578,29.683647277202674,0.05003573195803179,0.07479234613687553,33
B0005,93,1.5323755631868592,76.61877815934297,4.198353213898968,2.6983970036642315,3.515137522009075,-1.8033689952639713,40.27804845768325,33.147486361012966,3066.0,1490.187,2558.375,2297.531,8246.921999999995,10544.452999999994,30.299187661483778,0.05003573195803179,0.07479234613687553,32
B0005,94,1.5269528268489705,76.34764134244853,4.197873789078739,2.6338485871981514,3.50830390643132,-1.802670753119494,40.2921849196155,33.007275861749356,3056.437,1462.156,2539.156,2246.781,8454.344000000001,10701.125,30.159651359558897,0.05003573195803179,0.07479234613687553,31
B0005,95,1.5169573017136326,75.84786508568163,4.197955644238241,2.671566207861818,3.509190808443004,-1.7958941337499832,40.184384347174266,32.91990812745461,3048.219,1443.375,2520.734,2200.703,8605.11,10805.813,29.922619314028488,0.05003573195803179,0.07479234613687553,30
B0005,96,1.5118975960142693,75.59487980071347,4.197918434710392,2.6540810507928123,3.5068097579555353,-1.795344963527795,40.320066232195046,32.99903328622305,3039.218,1434.39,2502.578,2180.0,8513.438,10693.438,29.789042272226812,0.05003573195803179,0.07479234613687553,29
B0005,97,1.5065638960681105,75.32819480340552,4.197739340034368,2.656849703962618,3.50609090727422,-1.7893518988259454,40.336505612651585,33.03772281691292,3039.047,1424.594,2492.172,2150.219,8558.187000000002,10708.406,29.7396171935254,0.05003573195803179,0.07479234613687553,28
B0005,98,1.5015453526671363,75.07726763335681,4.19785490446139,2.6363048614501152,3.5037157727265953,-1.7883879159763685,40.43267631588412,33.07740307192613,3030.375,1415.656,2483.797,2132.562,8672.735000000006,10805.297000000006,29.817451931587808,0.05003573195803179,0.07479234613687553,27
B0005,99,1.4908444050400238,74.54222025200119,4.197306756122815,2.69951692300468,3.5067479961367156,-1.7815447770741009,40.314538591575015,33.05467981523988,3021.0,1396.219,2473.453,2115.406,8248.204000000002,10363.61,29.804974649979396,0.05003573195803179,0.07479234613687553,26
B0005,100,1.485868384561201,74.29341922806006,4.197528212001444,2.698216006032282,3.5058813026542324,-1.7753115642966961,40.386661855917744,33.11570360624461,3021.75,1387.187,2455.593,2099.829,8705.265,10805.094,29.81518660623584,0.05003573195803179,0.07479234613687553,25
