Battery_ID,Cycle_Index,Discharge_Capacity_Ah,SOH_Pct,Max_Discharge_Voltage_V,Min_Discharge_Voltage_V,Mean_Discharge_Voltage_V,Mean_Discharge_Current_A,Max_Discharge_Temp_C,Mean_Discharge_Temp_C,Discharge_Duration_s,Time_to_3_5V_s,Time_to_3_2V_s,CC_Charge_Time_s,CV_Charge_Time_s,Total_Charge_Time_s,Max_Charge_Temp_C,Electrolyte_Resistance_Re,Charge_Transfer_Resistance_Rct,RUL
B0005,18,1.1148398703351619,1.1148398703351612,-0.3600814809988476,0.48468911643934626,1.2737486995871745,-0.7723528713977066,-0.7601920215464165,-0.37361120363382316,1.129903636170027,1.293477753764251,1.0868230478960705,1.165202448784836,-1.3062303217445204,-0.5251137954081253,-0.04706204648885562,-1.579926163440089,-1.5266154946253507,107
B0005,19,1.1133762381637256,1.1133762381637256,-0.3025683350643578,0.3092018621665531,1.2478059949912939,-0.7705325255766511,-0.7129985948526721,-0.3723405372561583,1.129321007775751,1.2921186874711834,1.0857104366865435,1.167485459995856,-1.2513103875663942,-0.4620654389969645,0.05833600949870664,-1.579926163440089,-1.5266154946253507,106
B0005,20,1.3361683375084386,1.3361683375084383,-0.496133568767401,1.112282852719693,1.1246493165957208,-0.20728600794063154,-0.7819366202920957,0.04521804155872559,1.9617482270099371,1.4578551910312372,1.267493637568735,1.1631760551130401,-1.0693059815202226,-0.2626124507801221,0.16735334063858018,-1.579926163440089,-1.5266154946253507,105
B0005,21,1.3381386290890231,1.3381386290890223,-0.49441555095132206,0.5235398221731358,1.1357942204836966,-0.39583768359131843,-0.40293528993515654,0.3840703184230433,1.7987899576124176,1.499614405578553,1.2697924210594933,1.1215111005119351,-0.9014573092830569,-0.10878912107882478,-0.4992767142742907,-1.579926163440089,-1.5266154946253507,104
B0005,22,1.2815453881828178,1.2815453881828174,-0.5156046016329356,1.0456790598303491,1.2247983495923027,-0.3873393490254077,-0.735503227622486,-0.005039745420014861,1.7131766405840627,1.4605080884353059,1.2247155755892123,1.3644644931781407,-1.0821900143530394,-0.1161355903759885,-0.32643780038330356,-1.579926163440089,-1.5266154946253507,103
B0005,23,1.2291977703086647,1.2291977703086638,-0.5276489458855136,1.3941324102801387,1.3219881126199267,-0.47858882070581427,-0.9779029385244703,-0.34996130304765993,1.553383572250481,1.4169483828629341,1.2261523152709364,1.3715155762530011,-1.0890284462857087,-0.11812481722449049,-0.34124311541120195,-1.579926163440089,-1.5266154946253507,102
B0005,24,1.2258388778687208,1.2258388778687208,-0.5166594951492115,1.0741669003592358,1.2209401330780056,-0.3816106144518794,-0.9782884319552978,-0.446316642286019,1.6306004290152307,1.3750543489393463,1.2230995307952093,1.309549814597838,-1.2556043604386338,-0.3533355721855777,-0.5403438400365077,-1.579926163440089,-1.5266154946253507,101
B0005,25,1.22819457300156,1.2281945730015593,-0.4812741267596309,0.5158184583311876,1.2643857549716895,-0.7783182129139115,-0.9015988558688748,-0.5638575597592925,1.3014484431796602,1.3763807976413747,1.180606517968533,1.2712754561040551,-0.4717767171032891,0.48988331178361144,-0.6343661550753649,-1.579926163440089,-1.5266154946253507,100
B0005,26,1.1700380202634622,1.1700380202634615,-0.420615712128376,1.3528293046088333,1.3786933281992981,-0.6720678770753145,-1.1056718897174573,-0.6583044666244674,1.2980931647672136,1.3328232665750783,1.1774479894522387,1.2586923478014593,-1.2007351674465871,-0.3328057612093552,-0.6682395945401276,-1.579926163440089,-1.5266154946253507,99
B0005,27,1.173754211575123,1.173754211575123,-0.5282627292527569,0.7252966222617111,1.283626912493487,-0.7734441399495507,-1.016037173833025,-0.7531115221210962,1.2207440802817766,1.3359806493871327,1.1353135868501278,1.261457623008605,-1.2243869028093484,-0.3569628472091033,-0.6964873962187225,-1.579926163440089,-1.5266154946253507,98
B0005,28,1.1697271632452324,1.1697271632452326,-0.502407168205837,0.38035836804890827,1.2256235574830048,-0.7750207888441892,-0.9622530127409596,-0.7852240943480427,1.213645104527411,1.2915402688568536,1.131794149325777,1.2106001562122266,-0.618515998822041,0.2778173526191486,-0.718725725430549,-1.579926163440089,-1.5266154946253507,97
B0005,29,1.1133160214001319,1.1133160214001323,-0.44504988232213466,1.2453876499681658,1.343697648709136,-0.6674763621282334,-1.0942761076561303,-0.7587807498244815,1.2137690680155537,1.2918794918036032,1.130571196508693,1.2111768082687568,-0.6751865039200211,0.21510249810261048,-0.7638583518213556,-1.579926163440089,-1.5266154946253507,96
B0005,30,1.1199188403655573,1.1199188403655573,-0.4898985507246079,0.7009636426415161,1.2742078392168674,-0.769577327078425,-0.9581551540443325,-0.746168483231247,1.139395107245568,1.2549824728263672,1.0914573954134397,1.2123743567851313,-1.12021313356565,-0.2800511823584536,-0.7489495692831533,-1.579926163440089,-1.5266154946253507,95
B0005,31,1.360218468576838,1.360218468576838,1.0743142928245446,1.097613306080234,1.2357911157230346,-0.8431895583951038,-0.7746557914914365,-0.4245650962566503,1.4615059669545942,1.3364916583133264,1.2741739023928786,1.1626451222732679,-0.401180927749767,0.48178145480286183,-0.7250183404259195,-1.579926163440089,-1.5266154946253507,94
B0005,32,1.2539857422694654,1.2539857422694654,0.9053382316843904,1.1082437179077393,1.3316898596511129,-0.9334515023904986,-0.7514893319526913,-0.25394765368937433,1.2277810742920707,1.3568776527093418,1.1881856071375707,1.1809888518873892,-0.7817398233693839,0.07219634702962062,-0.5295156507749317,-1.579926163440089,-1.5266154946253507,93
B0005,33,1.199608688256634,1.1996086882566341,0.9322967091412937,1.2157626857254085,1.3293285469861404,-0.9277760628435828,-0.874300891987776,-0.4923437185628643,1.1497253979242148,1.2961610942532837,1.144616763637227,-3.416950007888986,-6.7552100132719195,-10.260949756671875,-3.0590014839651056,-1.579926163440089,-1.5266154946253507,92
B0005,34,1.1462567244843844,1.1462567244843844,0.8447818082024727,1.307183126520375,1.286631511304127,-0.8696191107273252,-1.1893131808669606,-0.8881690827553456,1.111631418017636,1.2339854422249885,1.1012272252491626,1.2424458029044374,-1.1738275393101933,-0.31579127232383203,-0.5146517549684363,-1.579926163440089,-1.5266154946253507,91
B0005,35,1.1226018316676787,1.1226018316676778,0.9492443698131909,1.0386834356476244,1.2416364948950134,-0.919460728074192,-1.158200717026667,-0.9462301549533111,1.0380260308741402,1.1952161735224218,1.0817243461135688,1.1943300143001034,-1.1137214330712055,-0.2872326683861855,-0.45972111849890035,-1.579926163440089,-1.5266154946253507,90
B0005,36,1.0962543014395834,1.0962543014395838,0.9115105481369943,1.2319933616631475,1.2864846156788898,-0.8677966063395001,-0.8567007689441991,-0.4382879042258865,1.0383524680595864,1.2159435653712563,1.0593112070786745,1.1364214644288646,-0.529106857620342,0.31821704149388796,-0.6106287760020455,-1.579926163440089,-1.5266154946253507,89
B0005,37,1.0412020747087871,1.0412020747087876,0.8542653121466629,1.411736177826069,1.272545762826718,-0.8080866231779441,-1.041365411762429,-0.6992396973888597,0.9989031540159692,1.1527132778995401,1.015238929993855,1.089457505124147,-1.1499760105272334,-0.41144739348512815,-0.786730139175217,-1.579926163440089,-1.5266154946253507,88
B0005,38,1.0134077486376893,1.0134077486376887,0.9508716961072671,1.246920846558693,1.229461837961298,-0.8571277244756513,-1.0428037560220103,-0.8644095678847901,0.9194880113948026,1.1124849156247358,0.992897053247174,1.0674267419004981,-0.5614311073710531,0.22705200061675543,-0.6866409756435186,-1.579926163440089,-1.5266154946253507,87
B0005,39,0.9636146112707423,0.9636146112707418,0.8604089561924391,1.4178603311496336,1.2133055132863868,-0.8004420305283882,-1.2314717344659818,-1.0280054411640447,0.885460033899339,1.0721173849615222,0.9516614749899499,1.0500755617340618,-0.6679844268204177,0.09440309509436727,-0.5606525083854335,-1.579926163440089,-1.5266154946253507,86
B0005,40,0.9636349491729614,0.963634949172962,0.8788974421893109,1.0242234758800182,1.1507182838387222,-0.857431812312923,-0.8158580059253844,-0.7811383847792158,0.8438206982318498,1.0518683844478476,0.9293931593149737,0.9963820286852345,-1.124936292303501,-0.457905503703572,-0.6964329783209853,-1.579926163440089,-1.5266154946253507,85
B0005,41,0.9376257479835712,0.9376257479835705,0.900245463377949,1.2559284357168141,1.2136895226519906,-0.8005541337673353,-0.571978753689161,-0.2227247853444932,0.8465313665059265,1.0717803365208414,0.9293954580984649,0.9671866217515521,-0.45999947639190364,0.2600297992711731,-0.7783179442994538,-1.579926163440089,-1.5266154946253507,84
B0005,42,0.9096458549613294,0.9096458549613292,0.8965410646875595,1.270213670027241,1.2145972171414177,-0.7970390531611699,-0.4860861025395141,-0.057584058160880094,0.8051440899309951,1.0516313632863368,0.9068007151678004,0.9193938172914129,-0.3563035199838177,0.3374399492858709,-0.890610829070136,-1.579926163440089,-1.5266154946253507,83
B0005,43,0.9363427295289312,0.9363427295289313,0.25983733529255565,1.350245412868078,1.270210320152615,-0.7537798526955404,-0.7429475922070973,-0.5000736286213046,0.8694522154637085,1.0012089165604905,0.9432571225477374,0.9260525999902194,-0.5335837101840873,0.14513073663517823,-0.6205628405912385,-1.579926163440089,-1.5266154946253507,82
B0005,44,0.911424679175249,0.9114246791752486,1.0328894756570492,1.171816721343657,1.1542169841358867,-0.7964127939365347,-0.9053590011045753,-0.5850670868384905,0.8061771189988598,1.011470410699669,0.8870081893123705,0.9130329469082559,-0.7969854355711219,-0.15890985987853132,-0.3861935517254012,-1.579926163440089,-1.5266154946253507,81
B0005,45,0.8563521057840343,0.8563521057840339,0.84415317194609,1.2406655297410973,1.103060022818498,-0.7897268194596929,-1.011970368827969,-0.9361694702640543,0.7280553287706603,0.9285325747254372,0.8424692591789268,0.885610265734034,-0.8624923068037843,-0.253848303817828,-0.40541600049594434,-1.579926163440089,-1.5266154946253507,80
B0005,46,0.8066015162416214,0.806601516241621,0.8792187758180525,1.387808834063446,1.109491406179812,-0.7869810825712481,-1.0643707405202107,-1.026324700425374,0.6543218460227495,0.8878627877186445,0.8001578502480281,0.9186328135544063,-0.21098393436733362,0.498832475698051,-0.5115001872295338,-1.579926163440089,-1.5266154946253507,79
B0005,47,0.7776085069074185,0.7776085069074187,0.8470516238764264,1.2870491205916434,1.060760832768021,-0.782736243442512,-0.9681722733738339,-0.9977640781877272,0.611711463031467,0.8673071818492541,0.7765608377153936,0.8727071229141319,-0.226625962085344,0.44469792964359267,-0.6678417478537627,-1.579926163440089,-1.5266154946253507,78
B0005,48,1.0672874907599175,1.067287490759918,-0.1698836159077119,0.9894759557330494,1.2873488382303657,-1.0211154736666634,0.7936027682364375,2.0438633636332897,0.8758404672193831,1.2147867281425966,1.0153469728179205,0.8228613781402073,-0.6575793123493523,-0.0755532414529488,-0.7653785670714878,-1.579926163440089,-1.5266154946253507,77
B0005,49,1.0147469365834625,1.014746936583462,0.9416944660244929,1.2937266430938013,1.3416837075380632,-0.9103295562613595,0.21831432759215785,1.1421282279325882,0.8771999334726938,1.1937570799501847,0.9938671398802741,0.7812450923827488,-0.11164960574626515,0.49978937866072193,-0.7750450515508374,-1.579926163440089,-1.5266154946253507,76
B0005,50,0.9350684383329996,0.9350684383329998,0.8753075026450559,1.3040083269414733,1.257278398097238,-0.9026221645491221,-0.27033651936254705,0.3497862730142726,0.7627940302648148,1.0721891436617959,0.9292138542026946,0.8116395226462495,-1.0418539427414826,-0.5129050334705995,-0.4894992097033366,-1.579926163440089,-1.5266154946253507,75
B0005,51,0.8829738369047904,0.8829738369047897,0.835467552077693,1.1068165479454282,1.1662461471168193,-0.8968960131253914,-0.4312579079257792,-0.04464269793500785,0.688349823518213,0.99071257576587,0.8650640021095913,1.1525986930940275,-1.162398087145084,-0.374842319807187,0.6107557916645993,-1.579926163440089,-1.5266154946253507,74
B0005,52,0.8318824941296743,0.8318824941296736,0.8831410955189711,1.252588402607616,1.131778000844234,-0.8394539875139124,-0.6706161700241585,-0.3299344874634391,0.6534830264196435,0.930811457085653,0.8232192462273166,1.0389923387038222,-0.7504895953907527,-0.006428786919208545,0.30079091669973324,-1.579926163440089,-1.5266154946253507,73
B0005,53,0.8059351089462128,0.8059351089462128,0.907507648154598,1.0249010205440559,1.0737198591139803,-0.8381531175569363,-0.4529671449430035,-0.27173176568884,0.6143560174452001,0.9083857759970013,0.7786803160938729,0.9519311514887624,-1.3427671470481326,-0.7362593836195812,-0.08540749251592282,-1.579926163440089,-1.5266154946253507,72
B0005,54,0.7792758812691593,0.7792758812691598,0.8683787072334661,1.0375423767352843,1.0687165199959803,-0.782881842875128,-0.2356505900243072,0.11334803171616145,0.6161617522558271,0.8876931762452697,0.7562303965231264,0.8960489952893282,-0.39989231304487044,0.2701939471197419,-0.24747817737059014,-1.579926163440089,-1.5266154946253507,71
B0005,55,0.7284180902473315,0.7284180902473312,0.8268398607422051,1.0969312579378627,1.023044516525619,-0.7235795555661283,-0.4219617859018543,-0.16432257900118935,0.5810428960646997,0.8278290241682237,0.7142775978167859,0.8397760135272758,-1.028524867422406,-0.4755634273398635,-0.3847086037100528,-1.579926163440089,-1.5266154946253507,70
B0005,56,0.6754737642133299,0.67547376421333,0.7559359046782302,1.2641392050090408,1.0123767631463514,-0.6638250331602769,-0.5093793865212741,-0.27826965917099705,0.5438497175052984,0.7863068307824194,0.6709225411810826,0.8165019825704944,-0.7275799498744508,-0.1586706341378641,-0.2723699325238545,-1.579926163440089,-1.5266154946253507,69
B0005,57,0.6489230782998854,0.6489230782998849,0.8322133374347794,1.19580396308708,0.9686756638788405,-0.66227856624601,-0.5172470933908899,-0.362365867788399,0.5032434109056739,0.7447215767206166,0.6481875724574825,0.7852315131213699,-0.5042489619800756,0.06530947398300878,-0.24871267437211653,-1.579926163440089,-1.5266154946253507,68
B0005,58,0.6261705022278418,0.6261705022278417,0.8525310241351747,1.1627688031827998,0.9476101659413753,-0.6081341059009224,-0.3001083453239412,-0.11403873522188247,0.5089209386626574,0.7465873029277403,0.6286479127860363,0.7339817459489463,-0.07767309612374945,0.49990015314161484,-0.3171800669850105,-1.579926163440089,-1.5266154946253507,67
B0005,59,0.5974533182972573,0.597453318297257,0.8615138888218656,1.2229052675044914,0.9658323985244424,-0.6030746463369614,-0.15433691117183784,0.2357577764048828,0.46747168034365455,0.7247400404534184,0.6060186881030106,0.6916265786561293,-0.04779288016933569,0.49936631441983614,-0.3848287978853709,-1.579926163440089,-1.5266154946253507,66
B0005,60,0.5685966905776673,0.5685966905776676,0.8624890562490796,1.085135770059132,0.8905723101426957,-0.5445570620651154,-0.19271604194257747,0.07515203034539414,0.46611634620662745,0.6843094491142059,0.5610843672091564,0.6555850877162759,-0.14818537394183465,0.3586509054744397,-0.40937770834415044,-1.579926163440089,-1.5266154946253507,65
B0005,61,0.5198728995374439,0.5198728995374438,0.903995277255301,1.2309733620098333,0.8963726643652934,-0.5387652990544463,-0.32459896610764566,-0.03486869953060979,0.39458114931512217,0.6447269151418679,0.5203890030722609,0.6438794934127481,-0.24268131904831863,0.24395453656945237,-0.17558888598139033,-1.579926163440089,-1.5266154946253507,64
B0005,62,0.46736377901028836,0.46736377901028836,0.8846862178021735,1.3988006160916464,0.8853266379503588,-0.4249553886347571,-0.365377845795262,-0.1973274015168208,0.39768023651871626,0.5823120674459925,0.4766776349954906,0.6133921499022871,-0.06495397214569526,0.41772198664050836,-0.20539622698948268,-1.579926163440089,-1.5266154946253507,63
B0005,63,0.46784255482285175,0.4678425548228518,0.8317689189026308,1.143907640991263,0.820768121895627,-0.47774174789803475,-0.12065072256668603,0.05681354311967378,0.3578425035455818,0.582720874586947,0.47739485544460697,0.5806468670093514,-1.040698523650059,-0.6961920181875376,-0.2470356943824413,-1.579926163440089,-1.5266154946253507,62
B0005,64,0.41319796279398796,0.41319796279398857,0.6909186788734387,1.356116063490192,0.8379829267795192,-0.4120137122681037,-0.32327201573762043,-0.019121406161638668,0.3229137247029408,0.5420489130740859,0.4343294455287396,0.5390748256552067,-0.4997890231450214,-0.12641051270545017,-0.3208147792302639,-1.579926163440089,-1.5266154946253507,61
B0005,65,0.3895206735829171,0.3895206735829164,1.1047698436187368,1.3764026605038755,0.8561700236826052,-0.3593576939832498,-0.08833036362229232,0.2461035451601835,0.32369056256195294,0.5432731599908814,0.4136036135760483,0.4828033187065983,0.002188245230083794,0.3882241565190573,-0.3873879910434961,-1.579926163440089,-1.5266154946253507,60
B0005,66,0.3635408417434193,0.3635408417434198,0.8723843633626097,1.147564348941349,0.7383434227607933,-0.35550911067053803,-0.04303164028789061,0.14208298964492622,0.2864354022585028,0.4825566015348234,0.3705382036601945,0.49061393070502113,0.096964323968064,0.5001205236514974,-0.17076049532839105,-1.579926163440089,-1.5266154946253507,59
B0005,67,0.30714706240719114,0.30714706240719064,0.822931318743225,1.3752005847639985,0.7526096266824983,-0.291648378122675,-0.16459586155939462,0.02009706800985911,0.24569686793819093,0.43971230845912285,0.3254958399422747,0.46591080552118685,-0.2288554029488484,0.11716135865976544,-0.15779487811671514,-1.579926163440089,-1.5266154946253507,58
B0005,68,0.282999340423388,0.2829993404233877,0.7787271112345374,1.2361394205660183,0.6878958168879546,-0.2886110793859848,-0.09337894515344024,0.04532678301620481,0.20914829951713693,0.39995798850734066,0.3044113977650387,0.4054213321232788,-0.5318986799629271,-0.2690020171146063,-0.20318412317167642,-1.579926163440089,-1.5266154946253507,57
B0005,69,0.25720585071476043,0.257205850714761,0.8261626832213201,1.265014770057198,0.6798797914487166,-0.23139642056140738,-0.04014425076770774,0.13184369459156492,0.20966894616734158,0.3791653614764396,0.2607712919764818,0.3795649028263841,0.02481670000684482,0.33095728524935375,-0.26959720383094,-1.579926163440089,-1.5266154946253507,56
B0005,70,0.23212055459006695,0.23212055459006692,0.9003748315060344,1.161633442964761,0.6337524707615892,-0.2255091776825633,0.02104299677489372,0.17788579109148836,0.1739633294656415,0.3588815688656757,0.24058567414412005,0.3314269920203932,-0.11810747878332187,0.13316237889024218,-0.3142232180663875,-1.579926163440089,-1.5266154946253507,55
B0005,71,0.20378636741581846,0.20378636741581888,0.8072911625820809,1.1076140572285516,0.5817936016150151,-0.221786676911595,0.08070659095476004,0.17874219186197757,0.1316132697994857,0.31709191123338265,0.19611800629890233,0.30847447039436243,-0.13006548497012502,0.10149148342006412,-0.28701845019548966,-1.579926163440089,-1.5266154946253507,54
B0005,72,0.14940886820136232,0.1494088682013618,0.8449815029486643,1.403611758680311,0.632944690647155,-0.10541169481883371,-0.025118253044323927,0.1497739990913268,0.13270828061142173,0.29704513978411673,0.17341751932766333,0.28040729574519535,-0.7054631353906899,-0.5623823375195441,-0.2639377902695733,-1.579926163440089,-1.5266154946253507,53
B0005,73,0.12542940943908612,0.12542940943908665,0.7756185191499384,1.2698231728692766,0.5670971973636983,-0.10082652665601453,0.05480817532731081,0.18265669026344933,0.09739108283926341,0.25671457572407463,0.13160724519774963,0.25127973022992806,0.2681333725695114,0.4996974594106137,-0.26039941114886384,-1.579926163440089,-1.5266154946253507,52
B0005,74,0.10000793811287192,0.10000793811287235,0.8014785532745439,1.1494904651089024,0.5065347555600843,-0.09557577884728773,0.08893461901067726,0.19026380605829488,0.060524341465308044,0.21665365041657667,0.11106301714084223,0.22454873656085364,0.25734769920282385,0.46631427329417663,-0.26915464471800926,-1.579926163440089,-1.5266154946253507,51
B0005,75,0.043892511691949236,0.04389251169194941,0.809321379355268,1.416229152707388,0.5484953984572511,-0.02965463694079773,-0.0074388965716060095,0.13332222383340378,0.020368435539272218,0.1750009866666374,0.06691947776780909,0.1757191382497153,0.2590824135020248,0.4292307481349011,-0.2807182488566057,-1.579926163440089,-1.5266154946253507,50
B0005,76,0.020830869606993898,0.02083086960699336,0.8039423653599811,1.2765905948311225,0.47779473107871034,0.024091905798814886,0.04565541210840251,0.12315197857093589,0.0212692368864496,0.15461281776455307,0.04551090711837604,0.15297456531926198,0.33978521285838353,0.5010232178256444,-0.27276111686642146,-1.579926163440089,-1.5266154946253507,49
B0005,77,0.016571602025788806,0.016571602025788716,0.9855928213195378,1.1840878157692918,0.4086978907539587,0.028731018225442197,-0.09161341487304754,0.0013829056794537886,0.01939738821547888,0.11336678664950044,0.022129980233872956,0.12200348299923096,0.361786802565409,0.5008028473157641,-0.2942468977222064,-1.579926163440089,-1.5266154946253507,48
B0005,78,0.06985898273598852,0.0698589827359878,1.0806063461704345,1.3035175129871432,0.5276663329611477,-0.08973954280243909,0.1861458896982695,0.5331195606391073,0.016042109803054767,0.19582840579464172,0.08947514137913008,0.07471801436376277,-0.00289961578274103,0.0564710845494707,-0.32094955171950346,-1.579926163440089,-1.5266154946253507,47
B0005,79,-0.03485068810034758,-0.03485068810034722,0.7335407216322237,1.3721895063075864,0.43212747792173667,0.04160075193004384,-0.1067942625206754,-0.010551556993784485,-0.054336094532431864,0.07368205089192364,0.0033788032997564862,0.044506460967294215,0.41786321294300627,0.5013920732780021,-0.35682139484743525,-1.579926163440089,-1.5266154946253507,46
B0005,80,-0.08433591827931056,-0.0843359182793102,0.7771585921770301,1.3701699076256701,0.37079410494487985,0.10126075982290426,-0.21474444921878388,-0.2718445222853862,-0.09042599804735256,0.01316989600634304,-0.05969291933618099,0.018350644541305916,0.3435030618469765,0.3975963846743805,-0.22826938641760866,-1.579926163440089,-1.5266154946253507,45
B0005,81,-0.11019609926555997,-0.11019609926556005,0.8141343438198976,1.3043922703008644,0.3400428751565916,0.15973984859290133,-0.06892809612271387,-0.11086172605647328,-0.0875872341688608,0.012795880962490753,-0.08243018684327232,0.07151324475036112,0.397810930467989,0.5006178303636314,-0.22171566342750731,-1.579926163440089,-1.5266154946253507,44
