Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
-0.06601490931637004,-0.04758256570783043,1.1136307923289994,-1.461916377132403,0.140806526709692,0.022228333871417042,-0.035246553142164634,1039
-0.06607032410009481,-0.04772736999033478,1.1136307923289994,-1.445554343558123,0.13972732349067898,0.022231181839625302,-0.03524539472029193,1038
-0.06612010348208487,-0.04790113512933326,1.1136307923289994,-1.445554343558123,0.1394475845936119,0.022228333871417042,-0.035986784718803955,1037
-0.06618303213478927,-0.04772736999033478,1.1136307923289994,-1.445554343558123,0.13890736008367768,0.0222295544292206,-0.03628334071820876,1036
-0.0662303068937861,-0.04787217427283913,1.1136307923289994,-1.445554343558123,0.13877236058353692,0.022229961281821746,-0.03540139553247886,1035
-0.06631546407555525,-0.048161782837847826,1.1025038212051146,-1.4373733267709792,0.1380893220051176,0.022228740724018228,-0.037540228450061094,1034
-0.06635459880982415,-0.04798801769884935,1.1136307923289994,-1.4373733267709792,0.1372773996756209,0.02076529191758615,-0.037301207403665805,1033
-0.06642566748725648,-0.04798801769884935,1.1136307923289994,-1.429192309983839,0.13645675674098115,0.020763257654580296,-0.037622862543645226,1032
-0.0664569752746716,-0.04798801769884935,1.1136307923289994,-1.412830276409559,0.13564302233772887,0.020764071359782633,-0.03777229896522033,1031
-0.06650393695579429,-0.048277626263858044,1.1136307923289994,-1.429192309983839,0.13537291008276178,0.02076447821238382,-0.03789856694934192,1030
-0.06654902016967208,-0.048277626263858044,1.1136307923289994,-1.4210112931966992,0.13482589029602018,0.020763257654580296,-0.03899713702526199,1029
-0.06658314565795458,-0.048422430546362395,1.1136307923289994,-1.4210112931966992,0.13401215589276794,0.020764071359782633,-0.037774615808965656,1028
-0.06663198580632217,-0.04837898926160435,1.1136307923289994,-1.412830276409559,0.13400513410669493,0.020761630244175593,-0.03851214440123541,1027
-0.06667112054059107,-0.04852379354410869,1.1136307923289994,-1.4210112931966992,0.13333081613357683,0.0192985882903447,-0.03773059577780403,1026
-0.06673624073841453,-0.048683078254876964,1.1136307923289994,-1.412830276409559,0.13265310052200227,0.019299401995547038,-0.038331816729722336,1025
-0.06659347722780155,-0.04937683557231699,1.224900503567808,0.6160618868014084,0.12812110387897518,0.01867447640013986,-0.03603312159371091,1024
-0.0666529620238903,-0.04917541281537826,1.0579959367095952,1.2541811961984044,0.12721869111280074,0.017835139483912625,-0.03530177125142882,1023
-0.06658658951457022,-0.04859619568536087,1.0913768500812397,-1.3719251924738514,0.13238310152172073,0.01929980884814822,-0.03718420679452567,1022
-0.06664920508940048,-0.048683078254876964,1.1025038212051146,-1.4046492596224152,0.13319853474414847,0.01929980884814822,-0.0373085440755261,1021
-0.06671682991021716,-0.04859619568536087,1.1136307923289994,-1.3964682428352753,0.13238298826714065,0.01929980884814822,-0.03718034538828341,1020
-0.06679791707962232,-0.04888580425036956,1.1136307923289994,-1.3964682428352753,0.1315676682991875,0.01929980884814822,-0.037834467605720574,1019
-0.06684957492885728,-0.04888580425036956,1.1136307923289994,-1.3964682428352753,0.13074872418377598,0.0192985882903447,-0.03823142016742383,1018
-0.06689872815509904,-0.04903060853287391,1.1025038212051146,-1.3964682428352753,0.13061984043275135,0.019301436258552927,-0.03740005940346745,1017
-0.06696510066441909,-0.04894372596335782,1.1025038212051146,-1.3882872260481351,0.12994031274736853,0.019301436258552927,-0.03910757324379036,1016
-0.06702302007113707,-0.04895820639162174,1.1025038212051146,-1.3882872260481351,0.12912136863185153,0.017835139483912625,-0.0384557678700986,1015
-0.06710598570778716,-0.04920437367187239,1.1025038212051146,-1.3882872260481351,0.12830593540942378,0.017835139483912625,-0.04030345075701515,1014
-0.06717267129498138,-0.04903060853287391,1.1025038212051146,-1.380106209260995,0.1274905021869433,0.017835139483912625,-0.04010188535116973,1013
-0.06722245067697143,-0.049465021380386956,1.0913768500812397,-1.3719251924738514,0.12667155807147906,0.017833918926109107,-0.040206915600958903,1012
-0.06725970694399543,-0.049465021380386956,1.0913768500812397,-1.3637441756867112,0.12585612484899858,0.017833918926109107,-0.03965898205518368,1011
-0.06730259861275416,-0.04929125624138848,1.0913768500812397,-1.3637441756867112,0.1258631466350716,0.017836766894317332,-0.03953232793043786,1010
-0.06737711114680214,-0.04943606052389283,1.080249878957355,-1.3637441756867112,0.12504490469813026,0.01637047011967703,-0.04113133625535356,1009
-0.06769112825457585,-0.049682227804143476,1.080249878957355,-1.3637441756867112,0.1242286560425468,0.01637047011967703,-0.04045559016295982,1008
-0.06747792222227886,-0.049551903949903046,1.0913768500812397,-1.347382142112431,0.12341333607464638,0.01637047011967703,-0.04046138227232318,1007
-0.06751517848930286,-0.04984151251491174,1.0913768500812397,-1.3555631588995711,0.12259439195918213,0.016369249561873512,-0.039959399460830686,1006
-0.06759344795784067,-0.0498125516583839,1.080249878957355,-1.3392011253252873,0.12246550820815748,0.016372097530081734,-0.04193605331623846,1005
-0.06761880726564691,-0.04995735594088825,1.0913768500812397,-1.3392011253252873,0.12178598052277466,0.016372097530081734,-0.04023201474153358,1004
-0.06768142284047717,-0.05011664065165652,1.080249878957355,-1.3392011253252873,0.12097054730029418,0.01490742816584614,-0.04130625795812751,1003
-0.0677164875623821,-0.05011664065165652,1.080249878957355,-1.3392011253252873,0.12042692515200902,0.01490742816584614,-0.04171170561356376,1002
-0.06803739238338714,-0.050420729644929135,0.924472283223022,-1.3310201085381472,0.12015511407786644,0.03327682310896757,-0.0453244372938128,1001
-0.06775969230901498,-0.051116731428778726,1.1803926190722884,0.7878632393313685,0.11384400069986293,0.01326455736229521,-0.040784968115423766,1000
-0.06729633705527112,-0.05024696450589695,1.0023610810901908,-1.4782784107066869,0.15642841517821104,0.02954923957698798,-0.019860393829295393,998
-0.06731042555960794,-0.05018904279290869,1.0134880522140708,-1.3310201085381472,0.12381844782975426,0.01636965641447466,-0.038167706964426715,997
-0.06738462501578178,-0.05018918759718122,1.0246150233379507,-1.3310201085381472,0.12421517874345929,0.016365587888462915,-0.038207093308097684,996
-0.0674416051888773,-0.050362807931907165,1.0357419944618356,-1.314658074963867,0.12314243103740793,0.016370876972278216,-0.03786613113690701,995
-0.06751267386630964,-0.05050761221441152,1.0357419944618356,-1.314658074963867,0.12259880888912278,0.016370876972278216,-0.037641397293608075,994
-0.06762099881076598,-0.05050761221441152,1.0357419944618356,-1.2982960413895832,0.1217833756666423,0.014906207608042621,-0.03890523555669647,993
-0.06771899218537532,-0.05076825992292608,1.0357419944618356,-1.2982960413895832,0.12096794244410908,0.014906207608042621,-0.03946745630556805,992
-0.06782136865022277,-0.05076825992292608,1.0357419944618356,-1.281934007815303,0.11974116846282454,0.014904987050239064,-0.03943540663375737,991
-0.06790151658600549,-0.051057868487934775,1.0357419944618356,-1.281934007815303,0.11851801862915655,0.014904987050239064,-0.040259816866477754,990
-0.06797571604217935,-0.05120267277043913,1.0357419944618356,-1.2737529910281593,0.11770620955434537,0.013441538243807026,-0.03965898205518368,989
-0.06806181245757094,-0.05102890763144065,1.0357419944618356,-1.2655719742410192,0.11688726543888112,0.01344031768600347,-0.04084173078718482,988
-0.06811785339704401,-0.051173711913945,1.0357419944618356,-1.257390957453879,0.11607171896176785,0.01344031768600347,-0.0407069677093303,987
-0.06820488904605806,-0.051463320478953696,1.0357419944618356,-1.249209940666739,0.11525889059547247,0.01344113139120584,-0.041829092363328116,986
-0.06828002773585436,-0.05141987919419565,1.0357419944618356,-1.257390957453879,0.11444878033983677,0.01344316565421173,-0.04225268862810298,985
-0.06834233023281047,-0.05128955533995522,1.0357419944618356,-1.249209940666739,0.11362632533133601,0.011976055174369058,-0.042283579878040954,984
-0.06841120736512374,-0.051579163904963914,1.0357419944618356,-1.2410289238795953,0.11280205824892152,0.011972800353559649,-0.04248862054950441,983
-0.06847664064082136,-0.05163708561795217,1.0357419944618356,-1.2328479070924552,0.11199896977951704,0.011977275732172579,-0.04268284928348961,982
-0.06855052701912104,-0.05169500733094042,1.0357419944618356,-1.2410289238795953,0.1111783268447191,0.011975241469166726,-0.043748983546974846,981
-0.06859310561000562,-0.05169500733094042,1.0357419944618356,-1.2328479070924552,0.11036278036765855,0.011975241469166726,-0.043555527094238114,980
-0.06863662343451264,-0.05198461589594912,1.0357419944618356,-1.224666890305315,0.10954734714523082,0.010510572104931129,-0.043399912422675414,979
-0.06869391668548233,-0.05198461589594912,1.0357419944618356,-1.2328479070924552,0.10954383625219431,0.010509351547127574,-0.04374319143761141,978
-0.06873305141975124,-0.05198461589594912,1.0357419944618356,-1.224666890305315,0.10874086103726441,0.010513826925740538,-0.04325086214172454,977
-0.0687897185149726,-0.05181085075695064,1.0357419944618356,-1.2328479070924552,0.10819361474136269,0.010512606367936984,-0.044126629077466846,976
-0.06873492988699614,-0.05268018326694742,1.135884734576759,0.8369493400542163,0.10275920533205565,0.009277401870764977,-0.04026483669459265,975
-0.06878001310087392,-0.05267967645197673,0.9801071388424263,1.4914306830254924,0.10071711138292343,0.0075824539342634585,-0.041767309863452104,974
-0.06867137507854343,-0.052100459321959336,1.0134880522140708,-1.1837618063696111,0.10751238823664616,0.010511792662734649,-0.04375207267196864,973
-0.06871551905879875,-0.052100459321959336,1.0246150233379507,-1.216485873518175,0.10873553807031415,0.010511792662734649,-0.0429218703298849,972
-0.0688006762405679,-0.05224526360446369,1.0246150233379507,-1.216485873518175,0.10791659395490265,0.010510572104931129,-0.0435335170786573,971
-0.06886610951626553,-0.05207149846546521,1.0246150233379507,-1.216485873518175,0.10710455837087861,0.010511792662734649,-0.04366634945339065,970
-0.06895533671039862,-0.05250591131297826,1.0246150233379507,-1.2001238399438912,0.10629626018915667,0.010514640630942873,-0.044880375575954055,969
-0.06899541067828997,-0.052331697280691127,1.0134880522140708,-1.2083048567310313,0.10547018103288114,0.009045902740695534,-0.043714617031418775,968
-0.06903642387980378,-0.05233214617397978,1.0246150233379507,-1.2083048567310313,0.10465837195812269,0.009047123298499054,-0.043842429578037294,967
-0.06908056786005913,-0.05233259506723472,1.0246150233379507,-1.2001238399438912,0.1041112389167483,0.009045902740695534,-0.043808835343729695,966
-0.06915758501710033,-0.05244798959999,1.0134880522140708,-1.2083048567310313,0.10383942784260572,0.009045902740695534,-0.04464521593580103,965
-0.06921926135830812,-0.052738944844797235,1.0134880522140708,-1.2001238399438912,0.10275207029134986,0.009045902740695534,-0.043798023406251364,964
-0.06928970387999216,-0.0528534415909752,1.0134880522140708,-1.191942823156751,0.10207616675368908,0.009047123298499054,-0.044933662982097076,963
-0.06936703411490752,-0.05272367885332031,1.0134880522140708,-1.1837618063696111,0.10071348723520139,0.0075812333764599385,-0.046217194417021025,962
-0.06941900504201663,-0.052969285016985425,1.0023610810901908,-1.1837618063696111,0.10058120584572029,0.0075824539342634585,-0.04636701697922029,961
-0.0694365374029691,-0.052969285016985425,1.0134880522140708,-1.1837618063696111,0.09976226173030879,0.0075812333764599385,-0.044752563029335606,960
-0.06949414373181294,-0.052969285016985425,1.0023610810901908,-1.1755807895824673,0.09936156690514156,0.007584081344668163,-0.045425606137359784,959
-0.06954423619167713,-0.05311408929948977,1.0023610810901908,-1.1755807895824673,0.09895022614628475,0.0075824539342634585,-0.046555453603842056,958
-0.06957147396672829,-0.05311408929948977,1.0023610810901908,-1.1673997727953271,0.09813128203076776,0.0075812333764599385,-0.04508811923178707,957
-0.06962344489383739,-0.05308512844299564,1.0023610810901908,-1.1673997727953271,0.09800602242746516,0.0075853019024716825,-0.0460121537455575,956
-0.06966070116086139,-0.05337473700800434,1.0023610810901908,-1.1673997727953271,0.09730882702221429,0.006114122896617268,-0.04508811923178707,955
-0.06971048054285145,-0.05337473700800434,1.0023610810901908,-1.1673997727953271,0.09732298384899309,0.0061194119804325675,-0.045336407653163754,954
-0.06977309611768169,-0.05349058043401456,0.9912341099663061,-1.1510377392210471,0.0965005288404396,0.006116564012224344,-0.04607277782356081,953
-0.0698238147332942,-0.05349058043401456,1.0023610810901908,-1.1592187560081872,0.09595690669215444,0.006116564012224344,-0.04712230804020436,952
-0.0698238147332942,-0.05424356270303043,1.1025038212051146,0.9269405247127646,0.09086033579715048,0.005007890674018233,-0.0436470424221794,951
-0.06920579900971963,-0.05360642386002478,0.9355992543469018,1.6386889851940323,0.08346888665396414,0.0031929212201696005,-0.04258901711180292,950
-0.06919578051774677,-0.05325889358199412,0.9578531965946665,-1.1510377392210471,0.10139403421217388,0.0075816402290610875,-0.0423071344561187,949
-0.06930598392944802,-0.05354850214700282,0.9578531965946665,-1.1510377392210471,0.10208058368362971,0.007584081344668163,-0.04286086011125735,948
-0.06941618734114927,-0.05354850214700282,0.9689801677185464,-1.1510377392210471,0.10072152831281134,0.007584081344668163,-0.044325105358318545,947
-0.06949539604330954,-0.05354850214700282,0.9689801677185464,-1.1510377392210471,0.0997626014941018,0.0075816402290610875,-0.043305694110364494,946
-0.06959558096303793,-0.053664345573013035,0.9689801677185464,-1.1428567224339032,0.09867799980515526,0.0075816402290610875,-0.04443978912371334,945
-0.06970077512875275,-0.05380914985551739,0.9689801677185464,-1.1428567224339032,0.09799990667824354,0.006118191422629048,-0.0454862302153631,944
-0.0697768530521715,-0.05378018899902326,0.9578531965946665,-1.1264946888596232,0.0965049457703275,0.006118191422629048,-0.04504796060686771,943
-0.06987108949229104,-0.05407026093772426,0.9578531965946665,-1.1183136720724831,0.09569030533027659,0.0061185982752301965,-0.04629828394810822,942
-0.06995436820681528,-0.05406979756403195,0.9689801677185464,-1.1183136720724831,0.09487056843238278,0.006116970864825492,-0.04634384854176678,941
-0.07004234308945177,-0.054359406129040645,0.9578531965946665,-1.1101326552853394,0.09391911641827733,0.004652301500589896,-0.04594728212068769,940
-0.07009337478293844,-0.05433044527254652,0.9689801677185464,-1.1101326552853394,0.0932432128805638,0.004653522058393453,-0.04604497569861664,939
-0.07014972880028565,-0.05433044527254652,0.9578531965946665,-1.1019516384981993,0.09242426876509954,0.004652301500589896,-0.04667631561922452,938
-0.07019575124778589,-0.05447524955505087,0.9578531965946665,-1.1019516384981993,0.09161463417882666,0.004653115205792267,-0.04710686241523538,937
-0.07025398373237801,-0.05447524955505087,0.9689801677185464,-1.1019516384981993,0.09079419510246267,0.004652708353191082,-0.048497354803069596,936
-0.07032098239744639,-0.054764858120059566,0.9689801677185464,-1.0937706217110592,0.09052770699516488,0.0031900732519613765,-0.04764668700790191,935
-0.07038203258290587,-0.05459109298102738,0.9578531965946665,-1.0937706217110592,0.08983402248300325,0.003184784168146077,-0.0476945684453058,934
-0.07043431658788914,-0.05488055191497357,0.9578531965946665,-1.0937706217110592,0.08916151658374617,0.0031872252837531526,-0.04757718169554143,933
-0.0704853482813758,-0.054706936407037596,0.9578531965946665,-1.085589604923919,0.08780608536064982,0.003188445841556672,-0.04738720050842273,932
-0.07054733770045775,-0.05485174068954194,0.9578531965946665,-1.085589604923919,0.08712474560140598,0.0031880389889554863,-0.0479610054760211,931
-0.07055923465967548,-0.05489574309091924,0.9689801677185464,-1.085589604923919,0.08671884106392129,0.003188445841556672,-0.047538567633118936,930
-0.07060463095142742,-0.05485174068954194,0.9578531965946665,-1.085589604923919,0.08644884206363972,0.0031892595467590055,-0.04783010380440878,929
-0.07063155564860443,-0.05499654497204629,0.9578531965946665,-1.0774085881367754,0.08590510666072176,0.0017245901825234103,-0.04748219110198205,928
-0.07066348959176787,-0.05563274258722995,1.0579959367095952,0.9760266254356124,0.07976500775018096,0.0010182940668809254,-0.04531825904382521,927
-0.07068978813319655,-0.0556916055280739,0.9022183409752573,1.5977839012583281,0.07761305682527471,0.000259107113085481,-0.04548236880912083,926
-0.07051477760154602,-0.05503998625680434,0.9467262254707818,-1.0365035042010713,0.08508797461901306,0.0017237764773210763,-0.047748628132697354,925
-0.07054702462258361,-0.05499654497204629,0.9578531965946665,-1.0692275713496353,0.08713006856825077,0.0031900732519613765,-0.04712964471206466,924
-0.07062623332474387,-0.05511238839805651,0.9467262254707818,-1.0774085881367754,0.08645054088286795,0.001725403887725781,-0.04731537835231686,923
-0.07069291891193809,-0.05493862325905804,0.9467262254707818,-1.0774085881367754,0.08576750230439588,0.0017237764773210763,-0.04791042105424758,922
-0.07075334294164927,-0.05522927924170655,0.9467262254707818,-1.0692275713496353,0.08508786136448575,0.0017237764773210763,-0.048203501788034356,921
-0.07081126234836725,-0.05537303610657108,0.9467262254707818,-1.0610465545624952,0.08427605228962182,0.001725403887725781,-0.047966025304136,920
-0.07087763485768732,-0.05534407525007695,0.9467262254707818,-1.0610465545624952,0.08345699491957752,0.0017237764773210763,-0.04822782864736057,919
-0.07094619891212646,-0.05563368381508565,0.9467262254707818,-1.0610465545624952,0.0826451858447136,0.001725403887725781,-0.04864408824027507,918
-0.0709978567613614,-0.05563368381508565,0.9467262254707818,-1.052865537775355,0.08236623972986522,0.00025788655528196166,-0.04939088420752622,917
-0.07106266388131072,-0.05563368381508565,0.9467262254707818,-1.052865537775355,0.08169384708518819,0.0002607345234901857,-0.04924723989531454,916
-0.07109585013597075,-0.055749527241062156,0.9355992543469018,-1.052865537775355,0.08101431939980537,0.0002607345234901857,-0.04883484170864224,915
-0.07115940494442344,-0.055749527241062156,0.9355992543469018,-1.0446845209882114,0.08019537528423565,0.000259107113085481,-0.049306319410820997,914
-0.07120354892467878,-0.05572236195768894,0.924472283223022,-1.0365035042010713,0.07964812898833393,0.00025788655528196166,-0.04897462461461172,913
-0.0712367351793388,-0.055865370667072374,0.9355992543469018,-1.0365035042010713,0.07897041337675939,0.000259107113085481,-0.04912058577056872,912
-0.07128964534007037,-0.055865370667072374,0.9355992543469018,-1.0365035042010713,0.07856099794634366,0.00025788655528196166,-0.048652583334008064,911
-0.07132283159473041,-0.0559812140930826,0.9355992543469018,-1.0365035042010713,0.07773491879012087,-0.0012104444823642286,-0.04953452851973796,910
